ID_Classe,Type_Etablissement,Niveau,Nb_Etudiants,Nom_Matiere,ID_Enseignant,ID_Salle,Capacite_Salle,Type_Salle,Jour,Heure_Debut,Heure_Fin,Nb_Tentatives,Version,H_Start,H_End,Util,Score
C0010,Universite,Licence_1,133,BIOLOGIE,T0086,R071,200,Laboratoire,Jeudi,14:00,16:00,2,42,14,16,0.665,43.22
C0010,Universite,Licence_1,133,BIOLOGIE,T0025,R059,150,Laboratoire,Vendredi,10:00,12:00,3,42,10,12,0.8866666666666667,43.22
C0010,Universite,Licence_1,133,BIOLOGIE,T0064,R059,150,Laboratoire,Vendredi,08:00,10:00,2,42,8,10,0.8866666666666667,43.22
C0020,Centre_Soutien,College,10,MATH,T0180,R073,20,Generale,Vendredi,14:00,16:00,1,42,14,16,0.5,43.22
C0020,Centre_Soutien,College,10,MATH,T0180,R060,20,Generale,Jeudi,14:00,16:00,1,42,14,16,0.5,43.22
C0020,Centre_Soutien,College,10,PHYSIQUE,T0030,R077,20,Generale,Jeudi,16:00,18:00,1,42,16,18,0.5,43.22
C0020,Centre_Soutien,College,10,CHIMIE,T0158,R072,10,Generale,Mercredi,14:00,16:00,1,42,14,16,1.0,43.22
C0020,Centre_Soutien,College,10,CHIMIE,T0158,R012,10,Generale,Lundi,16:00,18:00,2,42,16,18,1.0,43.22
C0020,Centre_Soutien,College,10,CHIMIE,T0145,R072,10,Generale,Jeudi,08:00,10:00,1,42,8,10,1.0,43.22
C0020,Centre_Soutien,College,10,FRANCAIS,T0102,R047,15,Generale,Mardi,16:00,18:00,1,42,16,18,0.6666666666666666,43.22
C0020,Centre_Soutien,College,10,ANGLAIS,T0158,R057,15,Generale,Mercredi,16:00,18:00,1,42,16,18,0.6666666666666666,43.22
C0020,Centre_Soutien,College,10,ANGLAIS,T0067,R033,15,Generale,Lundi,08:00,10:00,1,42,8,10,0.6666666666666666,43.22
C0057,Universite,Licence_2,162,ALGEBRE,T0121,R022,200,Laboratoire,Mercredi,10:00,12:00,1,42,10,12,0.81,43.22
C0057,Universite,Licence_2,162,ALGEBRE,T0140,R016,200,Amphitheatre,Mardi,10:00,12:00,2,42,10,12,0.81,43.22
C0057,Universite,Licence_2,162,ALGEBRE,T0140,R010,200,Amphitheatre,Mardi,16:00,18:00,4,42,16,18,0.81,43.22
C0057,Universite,Licence_2,162,ANALYSE,T0096,R010,200,Amphitheatre,Vendredi,16:00,18:00,2,42,16,18,0.81,43.22
C0057,Universite,Licence_2,162,MECANIQUE_QUANTIQUE,T0010,R009,200,Amphitheatre,Lundi,16:00,18:00,1,42,16,18,0.81,43.22
C0057,Universite,Licence_2,162,MECANIQUE_QUANTIQUE,T0163,R009,200,Amphitheatre,Jeudi,16:00,18:00,1,42,16,18,0.81,43.22
C0057,Universite,Licence_2,162,DROIT_CIVIL,T0003,R016,200,Amphitheatre,Mercredi,08:00,10:00,16,42,8,10,0.81,43.22
C0057,Universite,Licence_2,162,DROIT_CIVIL,T0059,R022,200,Laboratoire,Mercredi,16:00,18:00,4,42,16,18,0.81,43.22
C0057,Universite,Licence_2,162,DROIT_CIVIL,T0070,R071,200,Laboratoire,Mardi,08:00,10:00,8,42,8,10,0.81,43.22
C0057,Universite,Licence_2,162,ECONOMIE,T0001,R022,200,Laboratoire,Vendredi,14:00,16:00,3,42,14,16,0.81,43.22
C0057,Universite,Licence_2,162,ECONOMIE,T0101,R009,200,Amphitheatre,Jeudi,10:00,12:00,13,42,10,12,0.81,43.22
C0057,Universite,Licence_2,162,BASE_DE_DONNEES,T0011,R016,200,Amphitheatre,Lundi,14:00,16:00,1,42,14,16,0.81,43.22
C0057,Universite,Licence_2,162,RESEAUX,T0016,R010,200,Amphitheatre,Lundi,08:00,10:00,7,42,8,10,0.81,43.22
C0057,Universite,Licence_2,162,RESEAUX,T0061,R010,200,Amphitheatre,Jeudi,08:00,10:00,8,42,8,10,0.81,43.22
C0057,Universite,Licence_2,162,BIOLOGIE,T0127,R071,200,Laboratoire,Lundi,10:00,12:00,63,42,10,12,0.81,43.22
C0057,Universite,Licence_2,162,BIOLOGIE,T0088,R071,200,Laboratoire,Vendredi,08:00,10:00,5,42,8,10,0.81,43.22
C0105,Universite,Cycle_Ingenieur,104,ALGEBRE,T0041,R031,150,Laboratoire,Vendredi,08:00,10:00,1,42,8,10,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,ALGEBRE,T0068,R031,150,Laboratoire,Mercredi,08:00,10:00,1,42,8,10,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,ALGEBRE,T0068,R080,150,Laboratoire,Lundi,16:00,18:00,2,42,16,18,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,ANALYSE,T0063,R044,150,Laboratoire,Mardi,08:00,10:00,1,42,8,10,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,MECANIQUE_QUANTIQUE,T0136,R025,150,Laboratoire,Mardi,10:00,12:00,1,42,10,12,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,MECANIQUE_QUANTIQUE,T0056,R070,150,Amphitheatre,Jeudi,16:00,18:00,1,42,16,18,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,DROIT_CIVIL,T0070,R015,150,Amphitheatre,Lundi,10:00,12:00,1,42,10,12,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,DROIT_CIVIL,T0085,R010,200,Amphitheatre,Mercredi,14:00,16:00,13,42,14,16,0.52,43.22
C0105,Universite,Cycle_Ingenieur,104,DROIT_CIVIL,T0085,R031,150,Laboratoire,Jeudi,10:00,12:00,2,42,10,12,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,ECONOMIE,T0099,R025,150,Laboratoire,Jeudi,08:00,10:00,3,42,8,10,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,ECONOMIE,T0066,R070,150,Amphitheatre,Vendredi,14:00,16:00,1,42,14,16,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,BASE_DE_DONNEES,T0122,R034,150,Laboratoire,Mercredi,16:00,18:00,5,42,16,18,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,RESEAUX,T0052,R016,200,Amphitheatre,Vendredi,16:00,18:00,4,42,16,18,0.52,43.22
C0105,Universite,Cycle_Ingenieur,104,RESEAUX,T0168,R018,150,Laboratoire,Lundi,14:00,16:00,1,42,14,16,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,BIOLOGIE,T0064,R044,150,Laboratoire,Jeudi,14:00,16:00,5,42,14,16,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,BIOLOGIE,T0025,R080,150,Laboratoire,Lundi,08:00,10:00,16,42,8,10,0.6933333333333334,43.22
C0105,Universite,Cycle_Ingenieur,104,BIOLOGIE,T0064,R018,150,Laboratoire,Mercredi,10:00,12:00,9,42,10,12,0.6933333333333334,43.22
C0070,Ecole_Standard,Tronc_Commun,35,MATH,T0193,R069,40,Labo_Informatique,Lundi,14:00,16:00,1,42,14,16,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,MATH,T0146,R054,40,Labo_Informatique,Mercredi,14:00,16:00,1,42,14,16,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,MATH,T0146,R021,40,Generale,Mercredi,10:00,12:00,1,42,10,12,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,PHYSIQUE,T0005,R046,40,Labo_Science,Vendredi,10:00,12:00,1,42,10,12,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,PHYSIQUE,T0097,R046,40,Labo_Science,Mardi,14:00,16:00,1,42,14,16,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,CHIMIE,T0196,R041,35,Generale,Lundi,16:00,18:00,1,42,16,18,1.0,43.22
C0070,Ecole_Standard,Tronc_Commun,35,CHIMIE,T0042,R054,40,Labo_Informatique,Jeudi,16:00,18:00,1,42,16,18,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,ARABE,T0171,R046,40,Labo_Science,Mardi,16:00,18:00,3,42,16,18,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,ARABE,T0161,R005,35,Generale,Lundi,10:00,12:00,3,42,10,12,1.0,43.22
C0070,Ecole_Standard,Tronc_Commun,35,FRANCAIS,T0037,R075,35,Generale,Jeudi,14:00,16:00,3,42,14,16,1.0,43.22
C0070,Ecole_Standard,Tronc_Commun,35,FRANCAIS,T0037,R001,40,Labo_Science,Mardi,08:00,10:00,2,42,8,10,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,FRANCAIS,T0037,R040,40,Labo_Science,Vendredi,14:00,16:00,9,42,14,16,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,ANGLAIS,T0087,R007,35,Labo_Science,Mardi,10:00,12:00,2,42,10,12,1.0,43.22
C0070,Ecole_Standard,Tronc_Commun,35,ANGLAIS,T0035,R041,35,Generale,Jeudi,10:00,12:00,2,42,10,12,1.0,43.22
C0070,Ecole_Standard,Tronc_Commun,35,ANGLAIS,T0107,R007,35,Labo_Science,Lundi,08:00,10:00,4,42,8,10,1.0,43.22
C0070,Ecole_Standard,Tronc_Commun,35,SVT,T0199,R050,40,Labo_Science,Mercredi,08:00,10:00,5,42,8,10,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,SVT,T0022,R065,40,Labo_Informatique,Vendredi,16:00,18:00,2,42,16,18,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,SVT,T0022,R065,40,Labo_Informatique,Vendredi,08:00,10:00,5,42,8,10,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,PHILOSOPHIE,T0195,R065,40,Labo_Informatique,Mercredi,16:00,18:00,1,42,16,18,0.875,43.22
C0070,Ecole_Standard,Tronc_Commun,35,PHILOSOPHIE,T0195,R040,40,Labo_Science,Jeudi,08:00,10:00,53,42,8,10,0.875,43.22
C0056,Centre_Soutien,Baccalaureat,15,MATH,T0060,R077,20,Generale,Mardi,14:00,16:00,2,42,14,16,0.75,43.22
C0056,Centre_Soutien,Baccalaureat,15,MATH,T0109,R038,20,Generale,Mercredi,10:00,12:00,1,42,10,12,0.75,43.22
C0056,Centre_Soutien,Baccalaureat,15,PHYSIQUE,T0065,R077,20,Generale,Mercredi,08:00,10:00,2,42,8,10,0.75,43.22
C0056,Centre_Soutien,Baccalaureat,15,CHIMIE,T0172,R036,20,Generale,Vendredi,14:00,16:00,3,42,14,16,0.75,43.22
C0056,Centre_Soutien,Baccalaureat,15,CHIMIE,T0084,R076,20,Generale,Vendredi,10:00,12:00,1,42,10,12,0.75,43.22
C0056,Centre_Soutien,Baccalaureat,15,CHIMIE,T0125,R076,20,Generale,Mardi,08:00,10:00,3,42,8,10,0.75,43.22
C0056,Centre_Soutien,Baccalaureat,15,FRANCAIS,T0179,R037,15,Generale,Mardi,16:00,18:00,1,42,16,18,1.0,43.22
C0056,Centre_Soutien,Baccalaureat,15,ANGLAIS,T0186,R055,15,Generale,Lundi,10:00,12:00,3,42,10,12,1.0,43.22
C0056,Centre_Soutien,Baccalaureat,15,ANGLAIS,T0188,R060,20,Generale,Vendredi,08:00,10:00,2,42,8,10,0.75,43.22
C0133,Universite,Licence_2,143,ALGEBRE,T0140,R059,150,Laboratoire,Lundi,10:00,12:00,2,42,10,12,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,ALGEBRE,T0140,R042,150,Laboratoire,Vendredi,10:00,12:00,1,42,10,12,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,ALGEBRE,T0140,R024,150,Amphitheatre,Lundi,08:00,10:00,1,42,8,10,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,ANALYSE,T0001,R080,150,Laboratoire,Mercredi,14:00,16:00,1,42,14,16,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,MECANIQUE_QUANTIQUE,T0121,R024,150,Amphitheatre,Lundi,14:00,16:00,2,42,14,16,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,MECANIQUE_QUANTIQUE,T0136,R031,150,Laboratoire,Vendredi,14:00,16:00,4,42,14,16,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,DROIT_CIVIL,T0059,R025,150,Laboratoire,Vendredi,16:00,18:00,14,42,16,18,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,ECONOMIE,T0001,R034,150,Laboratoire,Mercredi,10:00,12:00,1,42,10,12,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,ECONOMIE,T0016,R048,150,Laboratoire,Mardi,10:00,12:00,1,42,10,12,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,BASE_DE_DONNEES,T0184,R048,150,Laboratoire,Mardi,16:00,18:00,3,42,16,18,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,RESEAUX,T0016,R015,150,Amphitheatre,Mardi,08:00,10:00,6,42,8,10,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,RESEAUX,T0016,R066,150,Amphitheatre,Mardi,14:00,16:00,4,42,14,16,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,BIOLOGIE,T0088,R018,150,Laboratoire,Jeudi,10:00,12:00,8,42,10,12,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,BIOLOGIE,T0082,R048,150,Laboratoire,Jeudi,08:00,10:00,4,42,8,10,0.9533333333333334,43.22
C0133,Universite,Licence_2,143,BIOLOGIE,T0123,R042,150,Laboratoire,Lundi,16:00,18:00,2,42,16,18,0.9533333333333334,43.22
C0030,Universite,Cycle_Ingenieur,100,ALGEBRE,T0068,R022,200,Laboratoire,Vendredi,16:00,18:00,3,42,16,18,0.5,43.22
C0030,Universite,Cycle_Ingenieur,100,ALGEBRE,T0183,R042,150,Laboratoire,Jeudi,10:00,12:00,1,42,10,12,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,ALGEBRE,T0108,R034,150,Laboratoire,Mardi,08:00,10:00,2,42,8,10,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,ANALYSE,T0045,R031,150,Laboratoire,Jeudi,16:00,18:00,2,42,16,18,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,MECANIQUE_QUANTIQUE,T0157,R066,150,Amphitheatre,Jeudi,08:00,10:00,3,42,8,10,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,MECANIQUE_QUANTIQUE,T0010,R080,150,Laboratoire,Lundi,14:00,16:00,1,42,14,16,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,ECONOMIE,T0066,R066,150,Amphitheatre,Vendredi,08:00,10:00,2,42,8,10,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,ECONOMIE,T0099,R066,150,Amphitheatre,Mardi,10:00,12:00,5,42,10,12,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,BASE_DE_DONNEES,T0138,R066,150,Amphitheatre,Mercredi,16:00,18:00,8,42,16,18,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,RESEAUX,T0143,R080,150,Laboratoire,Vendredi,14:00,16:00,4,42,14,16,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,RESEAUX,T0122,R015,150,Amphitheatre,Mercredi,10:00,12:00,9,42,10,12,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,BIOLOGIE,T0025,R031,150,Laboratoire,Mardi,14:00,16:00,22,42,14,16,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,BIOLOGIE,T0025,R048,150,Laboratoire,Jeudi,14:00,16:00,13,42,14,16,0.6666666666666666,43.22
C0030,Universite,Cycle_Ingenieur,100,BIOLOGIE,T0086,R048,150,Laboratoire,Lundi,16:00,18:00,3,42,16,18,0.6666666666666666,43.22
C0128,Universite,Licence_2,167,ALGEBRE,T0140,R016,200,Amphitheatre,Jeudi,10:00,12:00,12,42,10,12,0.835,43.22
C0128,Universite,Licence_2,167,ALGEBRE,T0121,R010,200,Amphitheatre,Lundi,16:00,18:00,8,42,16,18,0.835,43.22
C0128,Universite,Licence_2,167,ALGEBRE,T0140,R016,200,Amphitheatre,Jeudi,16:00,18:00,1,42,16,18,0.835,43.22
C0128,Universite,Licence_2,167,ANALYSE,T0148,R009,200,Amphitheatre,Jeudi,08:00,10:00,6,42,8,10,0.835,43.22
C0128,Universite,Licence_2,167,MECANIQUE_QUANTIQUE,T0010,R022,200,Laboratoire,Mercredi,08:00,10:00,3,42,8,10,0.835,43.22
C0128,Universite,Licence_2,167,MECANIQUE_QUANTIQUE,T0163,R016,200,Amphitheatre,Jeudi,14:00,16:00,12,42,14,16,0.835,43.22
C0128,Universite,Licence_2,167,ECONOMIE,T0001,R010,200,Amphitheatre,Mardi,14:00,16:00,6,42,14,16,0.835,43.22
C0128,Universite,Licence_2,167,ECONOMIE,T0090,R016,200,Amphitheatre,Lundi,08:00,10:00,6,42,8,10,0.835,43.22
C0128,Universite,Licence_2,167,BASE_DE_DONNEES,T0184,R009,200,Amphitheatre,Vendredi,16:00,18:00,15,42,16,18,0.835,43.22
C0128,Universite,Licence_2,167,RESEAUX,T0061,R010,200,Amphitheatre,Vendredi,14:00,16:00,19,42,14,16,0.835,43.22
C0128,Universite,Licence_2,167,RESEAUX,T0016,R009,200,Amphitheatre,Lundi,14:00,16:00,11,42,14,16,0.835,43.22
C0128,Universite,Licence_2,167,BIOLOGIE,T0127,R022,200,Laboratoire,Mardi,10:00,12:00,17,42,10,12,0.835,43.22
C0027,Ecole_Standard,Tronc_Commun,39,MATH,T0146,R058,40,Generale,Lundi,14:00,16:00,1,42,14,16,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,MATH,T0193,R001,40,Labo_Science,Mardi,14:00,16:00,1,42,14,16,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,MATH,T0146,R040,40,Labo_Science,Lundi,10:00,12:00,1,42,10,12,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,PHYSIQUE,T0005,R046,40,Labo_Science,Vendredi,08:00,10:00,1,42,8,10,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,PHYSIQUE,T0005,R065,40,Labo_Informatique,Mercredi,14:00,16:00,2,42,14,16,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,CHIMIE,T0042,R065,40,Labo_Informatique,Mardi,08:00,10:00,4,42,8,10,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,CHIMIE,T0042,R058,40,Generale,Mercredi,16:00,18:00,1,42,16,18,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,ARABE,T0095,R001,40,Labo_Science,Mercredi,08:00,10:00,1,42,8,10,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,ARABE,T0171,R046,40,Labo_Science,Jeudi,16:00,18:00,1,42,16,18,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,FRANCAIS,T0037,R040,40,Labo_Science,Vendredi,16:00,18:00,1,42,16,18,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,FRANCAIS,T0037,R065,40,Labo_Informatique,Mardi,10:00,12:00,1,42,10,12,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,FRANCAIS,T0037,R065,40,Labo_Informatique,Lundi,08:00,10:00,4,42,8,10,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,ANGLAIS,T0035,R013,40,Labo_Science,Jeudi,14:00,16:00,7,42,14,16,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,ANGLAIS,T0005,R046,40,Labo_Science,Jeudi,08:00,10:00,3,42,8,10,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,ANGLAIS,T0005,R054,40,Labo_Informatique,Lundi,16:00,18:00,3,42,16,18,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,SVT,T0199,R050,40,Labo_Science,Mardi,16:00,18:00,3,42,16,18,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,SVT,T0199,R050,40,Labo_Science,Vendredi,10:00,12:00,2,42,10,12,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,SVT,T0199,R001,40,Labo_Science,Mercredi,10:00,12:00,7,42,10,12,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,PHILOSOPHIE,T0027,R054,40,Labo_Informatique,Jeudi,10:00,12:00,13,42,10,12,0.975,43.22
C0027,Ecole_Standard,Tronc_Commun,39,PHILOSOPHIE,T0195,R069,40,Labo_Informatique,Vendredi,14:00,16:00,31,42,14,16,0.975,43.22
C0129,Ecole_Standard,Baccalaureat,27,MATH,T0119,R032,40,Generale,Jeudi,16:00,18:00,1,42,16,18,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,MATH,T0119,R013,40,Labo_Science,Vendredi,10:00,12:00,1,42,10,12,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,MATH,T0119,R067,30,Generale,Vendredi,14:00,16:00,2,42,14,16,0.9,43.22
C0129,Ecole_Standard,Baccalaureat,27,PHYSIQUE,T0005,R054,40,Labo_Informatique,Mardi,14:00,16:00,2,42,14,16,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,PHYSIQUE,T0008,R001,40,Labo_Science,Jeudi,08:00,10:00,1,42,8,10,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,CHIMIE,T0046,R001,40,Labo_Science,Lundi,14:00,16:00,3,42,14,16,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,CHIMIE,T0046,R001,40,Labo_Science,Mardi,16:00,18:00,6,42,16,18,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,ARABE,T0162,R027,40,Labo_Science,Jeudi,14:00,16:00,1,42,14,16,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,ARABE,T0095,R050,40,Labo_Science,Lundi,16:00,18:00,1,42,16,18,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,FRANCAIS,T0111,R003,30,Labo_Informatique,Vendredi,16:00,18:00,2,42,16,18,0.9,43.22
C0129,Ecole_Standard,Baccalaureat,27,FRANCAIS,T0170,R001,40,Labo_Science,Vendredi,08:00,10:00,1,42,8,10,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,FRANCAIS,T0170,R061,30,Generale,Mercredi,16:00,18:00,1,42,16,18,0.9,43.22
C0129,Ecole_Standard,Baccalaureat,27,ANGLAIS,T0173,R061,30,Generale,Jeudi,10:00,12:00,20,42,10,12,0.9,43.22
C0129,Ecole_Standard,Baccalaureat,27,ANGLAIS,T0004,R043,30,Labo_Informatique,Mercredi,10:00,12:00,4,42,10,12,0.9,43.22
C0129,Ecole_Standard,Baccalaureat,27,ANGLAIS,T0135,R028,35,Generale,Lundi,08:00,10:00,1,42,8,10,0.7714285714285715,43.22
C0129,Ecole_Standard,Baccalaureat,27,SVT,T0021,R054,40,Labo_Informatique,Mardi,08:00,10:00,1,42,8,10,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,SVT,T0022,R008,30,Labo_Science,Mardi,10:00,12:00,9,42,10,12,0.9,43.22
C0129,Ecole_Standard,Baccalaureat,27,SVT,T0094,R052,30,Labo_Science,Lundi,10:00,12:00,7,42,10,12,0.9,43.22
C0129,Ecole_Standard,Baccalaureat,27,PHILOSOPHIE,T0134,R021,40,Generale,Mercredi,14:00,16:00,7,42,14,16,0.675,43.22
C0129,Ecole_Standard,Baccalaureat,27,PHILOSOPHIE,T0195,R032,40,Generale,Mercredi,08:00,10:00,51,42,8,10,0.675,43.22
C0132,Universite,Licence_1,77,ALGEBRE,T0044,R015,150,Amphitheatre,Vendredi,10:00,12:00,1,42,10,12,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,ALGEBRE,T0019,R080,150,Laboratoire,Mardi,14:00,16:00,1,42,14,16,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,ALGEBRE,T0108,R062,80,Laboratoire,Mercredi,08:00,10:00,3,42,8,10,0.9625,43.22
C0132,Universite,Licence_1,77,ANALYSE,T0189,R018,150,Laboratoire,Mardi,16:00,18:00,1,42,16,18,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,MECANIQUE_QUANTIQUE,T0039,R018,150,Laboratoire,Mardi,08:00,10:00,2,42,8,10,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,MECANIQUE_QUANTIQUE,T0126,R062,80,Laboratoire,Lundi,16:00,18:00,3,42,16,18,0.9625,43.22
C0132,Universite,Licence_1,77,ECONOMIE,T0072,R024,150,Amphitheatre,Jeudi,16:00,18:00,2,42,16,18,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,ECONOMIE,T0072,R059,150,Laboratoire,Mercredi,14:00,16:00,2,42,14,16,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,BASE_DE_DONNEES,T0032,R018,150,Laboratoire,Vendredi,14:00,16:00,2,42,14,16,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,RESEAUX,T0033,R042,150,Laboratoire,Mercredi,16:00,18:00,2,42,16,18,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,RESEAUX,T0072,R024,150,Amphitheatre,Jeudi,08:00,10:00,10,42,8,10,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,BIOLOGIE,T0025,R080,150,Laboratoire,Vendredi,16:00,18:00,2,42,16,18,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,BIOLOGIE,T0039,R044,150,Laboratoire,Mercredi,10:00,12:00,7,42,10,12,0.5133333333333333,43.22
C0132,Universite,Licence_1,77,BIOLOGIE,T0086,R062,80,Laboratoire,Lundi,10:00,12:00,3,42,10,12,0.9625,43.22
C0146,Centre_Soutien,College,13,MATH,T0180,R057,15,Generale,Mercredi,08:00,10:00,3,42,8,10,0.8666666666666667,43.22
C0146,Centre_Soutien,College,13,MATH,T0141,R049,20,Generale,Jeudi,08:00,10:00,2,42,8,10,0.65,43.22
C0146,Centre_Soutien,College,13,PHYSIQUE,T0023,R064,15,Generale,Mercredi,10:00,12:00,1,42,10,12,0.8666666666666667,43.22
C0146,Centre_Soutien,College,13,CHIMIE,T0145,R017,15,Generale,Mercredi,16:00,18:00,1,42,16,18,0.8666666666666667,43.22
C0146,Centre_Soutien,College,13,CHIMIE,T0145,R002,20,Generale,Mardi,10:00,12:00,2,42,10,12,0.65,43.22
C0146,Centre_Soutien,College,13,CHIMIE,T0158,R047,15,Generale,Vendredi,08:00,10:00,1,42,8,10,0.8666666666666667,43.22
C0146,Centre_Soutien,College,13,FRANCAIS,T0114,R002,20,Generale,Vendredi,10:00,12:00,2,42,10,12,0.65,43.22
C0146,Centre_Soutien,College,13,ANGLAIS,T0133,R017,15,Generale,Jeudi,10:00,12:00,2,42,10,12,0.8666666666666667,43.22
C0146,Centre_Soutien,College,13,ANGLAIS,T0007,R038,20,Generale,Mercredi,14:00,16:00,1,42,14,16,0.65,43.22
C0109,Ecole_Standard,College,35,MATH,T0169,R032,40,Generale,Mardi,16:00,18:00,1,42,16,18,0.875,43.22
C0109,Ecole_Standard,College,35,MATH,T0169,R054,40,Labo_Informatique,Jeudi,08:00,10:00,3,42,8,10,0.875,43.22
C0109,Ecole_Standard,College,35,MATH,T0193,R013,40,Labo_Science,Jeudi,16:00,18:00,2,42,16,18,0.875,43.22
C0109,Ecole_Standard,College,35,PHYSIQUE,T0137,R069,40,Labo_Informatique,Mardi,14:00,16:00,6,42,14,16,0.875,43.22
C0109,Ecole_Standard,College,35,PHYSIQUE,T0014,R046,40,Labo_Science,Vendredi,16:00,18:00,1,42,16,18,0.875,43.22
C0109,Ecole_Standard,College,35,CHIMIE,T0046,R035,35,Labo_Science,Jeudi,10:00,12:00,2,42,10,12,1.0,43.22
